name,slug,sku,genericName,brand,description,form,strength,packSize,categoryIds,regulatoryClass,nafdacRegNo,manufacturer,status,price,cost,compareAt,isAvailable,openingQuantity,reorderLevel,batchNo,expiry,reason
Oxytocin 50mg,oxytocin-50mg-syrup,,Oxytocin,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12765,2028-12-30,Bulk import: inventory_3000
Misoprostol 50mg,misoprostol-50mg-syrup,,Misoprostol,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12766,2028-12-30,Bulk import: inventory_3000
Magnesium Sulfate 50mg,magnesium-sulfate-50mg-syrup,,Magnesium Sulfate,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12767,2028-12-30,Bulk import: inventory_3000
Amitriptyline 50mg,amitriptyline-50mg-syrup,,Amitriptyline,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12768,2028-12-30,Bulk import: inventory_3000
Fluoxetine 50mg,fluoxetine-50mg-syrup,,Fluoxetine,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12769,2028-12-30,Bulk import: inventory_3000
Haloperidol 50mg,haloperidol-50mg-syrup,,Haloperidol,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12770,2028-12-30,Bulk import: inventory_3000
Chlorpromazine 50mg,chlorpromazine-50mg-syrup,,Chlorpromazine,,,syrup,50mg,,,POM,,,draft,0,,,true,100,20,B12771,2028-12-30,Bulk import: inventory_3000
Halothane 100mg,halothane-100mg-syrup,,Halothane,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12772,2028-12-30,Bulk import: inventory_3000
Ketamine 100mg,ketamine-100mg-syrup,,Ketamine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12773,2028-12-30,Bulk import: inventory_3000
Nitrous oxide 100mg,nitrous-oxide-100mg-syrup,,Nitrous oxide,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12774,2028-12-30,Bulk import: inventory_3000
Oxygen 100mg,oxygen-100mg-syrup,,Oxygen,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12775,2028-12-30,Bulk import: inventory_3000
Atropine 100mg,atropine-100mg-syrup,,Atropine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12776,2028-12-30,Bulk import: inventory_3000
Diazepam 100mg,diazepam-100mg-syrup,,Diazepam,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12777,2028-12-30,Bulk import: inventory_3000
Hyoscine N-Butylbromide 100mg,hyoscine-n-butylbromide-100mg-syrup,,Hyoscine N-Butylbromide,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12778,2028-12-30,Bulk import: inventory_3000
Midazolam 100mg,midazolam-100mg-syrup,,Midazolam,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12779,2028-12-30,Bulk import: inventory_3000
Morphine 100mg,morphine-100mg-syrup,,Morphine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12780,2028-12-30,Bulk import: inventory_3000
Promethazine 100mg,promethazine-100mg-syrup,,Promethazine,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12781,2028-12-30,Bulk import: inventory_3000
Atracurium 100mg,atracurium-100mg-syrup,,Atracurium,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12783,2028-12-30,Bulk import: inventory_3000
Neostigmine 100mg,neostigmine-100mg-syrup,,Neostigmine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12784,2028-12-30,Bulk import: inventory_3000
Suxamethonium 100mg,suxamethonium-100mg-syrup,,Suxamethonium,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12785,2028-12-30,Bulk import: inventory_3000
Propofol 100mg,propofol-100mg-syrup,,Propofol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12786,2028-12-30,Bulk import: inventory_3000
Lidocaine 100mg,lidocaine-100mg-syrup,,Lidocaine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12787,2028-12-30,Bulk import: inventory_3000
Bupivacaine 100mg,bupivacaine-100mg-syrup,,Bupivacaine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12788,2028-12-30,Bulk import: inventory_3000
Pentazocine 100mg,pentazocine-100mg-syrup,,Pentazocine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12789,2028-12-30,Bulk import: inventory_3000
Pethidine 100mg,pethidine-100mg-syrup,,Pethidine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12790,2028-12-30,Bulk import: inventory_3000
Tramadol 100mg,tramadol-100mg-syrup,,Tramadol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12791,2028-12-30,Bulk import: inventory_3000
Acetylsalicylic Acid 100mg,acetylsalicylic-acid-100mg-syrup,,Acetylsalicylic Acid,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12792,2028-12-30,Bulk import: inventory_3000
Paracetamol 100mg,paracetamol-100mg-syrup,,Paracetamol,,,syrup,100mg,,,POM,,,draft,0,,,true,300,20,B12793,2028-12-30,Bulk import: inventory_3000
Allopurinol 100mg,allopurinol-100mg-syrup,,Allopurinol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12796,2028-12-30,Bulk import: inventory_3000
Diclofenac Sodium 100mg,diclofenac-sodium-100mg-syrup,,Diclofenac Sodium,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12797,2028-12-30,Bulk import: inventory_3000
Ibuprofen 100mg,ibuprofen-100mg-syrup,,Ibuprofen,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12799,2028-12-30,Bulk import: inventory_3000
Naproxen 100mg,naproxen-100mg-syrup,,Naproxen,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12801,2028-12-30,Bulk import: inventory_3000
Piroxicam 100mg,piroxicam-100mg-syrup,,Piroxicam,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12802,2028-12-30,Bulk import: inventory_3000
Meloxicam 100mg,meloxicam-100mg-syrup,,Meloxicam,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12803,2028-12-30,Bulk import: inventory_3000
Naloxone 100mg,naloxone-100mg-syrup,,Naloxone,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12804,2028-12-30,Bulk import: inventory_3000
Chlorpheniramine 100mg,chlorpheniramine-100mg-syrup,,Chlorpheniramine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12805,2028-12-30,Bulk import: inventory_3000
Hydrocortisone 100mg,hydrocortisone-100mg-syrup,,Hydrocortisone,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12806,2028-12-30,Bulk import: inventory_3000
Prednisolone 100mg,prednisolone-100mg-syrup,,Prednisolone,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12807,2028-12-30,Bulk import: inventory_3000
Phenobarbital 100mg,phenobarbital-100mg-syrup,,Phenobarbital,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12808,2028-12-30,Bulk import: inventory_3000
Phenytoin 100mg,phenytoin-100mg-syrup,,Phenytoin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12809,2028-12-30,Bulk import: inventory_3000
Sodium Valproate 100mg,sodium-valproate-100mg-syrup,,Sodium Valproate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12810,2028-12-30,Bulk import: inventory_3000
Carbamazepine 100mg,carbamazepine-100mg-syrup,,Carbamazepine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12811,2028-12-30,Bulk import: inventory_3000
Amoxicillin 100mg,amoxicillin-100mg-syrup,,Amoxicillin,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12812,2028-12-30,Bulk import: inventory_3000
Ampicillin 100mg,ampicillin-100mg-syrup,,Ampicillin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12814,2028-12-30,Bulk import: inventory_3000
Cloxacillin 100mg,cloxacillin-100mg-syrup,,Cloxacillin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12815,2028-12-30,Bulk import: inventory_3000
Ceftriaxone 100mg,ceftriaxone-100mg-syrup,,Ceftriaxone,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12816,2028-12-30,Bulk import: inventory_3000
Cefuroxime 100mg,cefuroxime-100mg-syrup,,Cefuroxime,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12817,2028-12-30,Bulk import: inventory_3000
Azithromycin 100mg,azithromycin-100mg-syrup,,Azithromycin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12818,2028-12-30,Bulk import: inventory_3000
Erythromycin 100mg,erythromycin-100mg-syrup,,Erythromycin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12819,2028-12-30,Bulk import: inventory_3000
Ciprofloxacin 100mg,ciprofloxacin-100mg-syrup,,Ciprofloxacin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12820,2028-12-30,Bulk import: inventory_3000
Metronidazole 100mg,metronidazole-100mg-syrup,,Metronidazole,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12821,2028-12-30,Bulk import: inventory_3000
Gentamicin 100mg,gentamicin-100mg-syrup,,Gentamicin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12823,2028-12-30,Bulk import: inventory_3000
Doxycycline 100mg,doxycycline-100mg-syrup,,Doxycycline,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12824,2028-12-30,Bulk import: inventory_3000
Cotrimoxazole 100mg,cotrimoxazole-100mg-syrup,,Cotrimoxazole,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12825,2028-12-30,Bulk import: inventory_3000
Artemether + Lumefantrine 100mg,artemether-lumefantrine-100mg-syrup,,Artemether + Lumefantrine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12826,2028-12-30,Bulk import: inventory_3000
Artesunate 100mg,artesunate-100mg-syrup,,Artesunate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12827,2028-12-30,Bulk import: inventory_3000
Amodiaquine 100mg,amodiaquine-100mg-syrup,,Amodiaquine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12828,2028-12-30,Bulk import: inventory_3000
Quinine 100mg,quinine-100mg-syrup,,Quinine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12829,2028-12-30,Bulk import: inventory_3000
Fluconazole 100mg,fluconazole-100mg-syrup,,Fluconazole,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12830,2028-12-30,Bulk import: inventory_3000
Nystatin 100mg,nystatin-100mg-syrup,,Nystatin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12831,2028-12-30,Bulk import: inventory_3000
Amlodipine 100mg,amlodipine-100mg-syrup,,Amlodipine,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12832,2028-12-30,Bulk import: inventory_3000
Lisinopril 100mg,lisinopril-100mg-syrup,,Lisinopril,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12834,2028-12-30,Bulk import: inventory_3000
Atenolol 100mg,atenolol-100mg-syrup,,Atenolol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12836,2028-12-30,Bulk import: inventory_3000
Propranolol 100mg,propranolol-100mg-syrup,,Propranolol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12837,2028-12-30,Bulk import: inventory_3000
Methyldopa 100mg,methyldopa-100mg-syrup,,Methyldopa,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12838,2028-12-30,Bulk import: inventory_3000
Hydralazine 100mg,hydralazine-100mg-syrup,,Hydralazine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12839,2028-12-30,Bulk import: inventory_3000
Glyceryl Trinitrate 100mg,glyceryl-trinitrate-100mg-syrup,,Glyceryl Trinitrate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12840,2028-12-30,Bulk import: inventory_3000
Isosorbide Dinitrate 100mg,isosorbide-dinitrate-100mg-syrup,,Isosorbide Dinitrate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12841,2028-12-30,Bulk import: inventory_3000
Digoxin 100mg,digoxin-100mg-syrup,,Digoxin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12842,2028-12-30,Bulk import: inventory_3000
Furosemide 100mg,furosemide-100mg-syrup,,Furosemide,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12843,2028-12-30,Bulk import: inventory_3000
Hydrochlorothiazide 100mg,hydrochlorothiazide-100mg-syrup,,Hydrochlorothiazide,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12845,2028-12-30,Bulk import: inventory_3000
Spironolactone 100mg,spironolactone-100mg-syrup,,Spironolactone,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12846,2028-12-30,Bulk import: inventory_3000
Atorvastatin 100mg,atorvastatin-100mg-syrup,,Atorvastatin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12847,2028-12-30,Bulk import: inventory_3000
Simvastatin 100mg,simvastatin-100mg-syrup,,Simvastatin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12848,2028-12-30,Bulk import: inventory_3000
Salbutamol 100mg,salbutamol-100mg-syrup,,Salbutamol,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12849,2028-12-30,Bulk import: inventory_3000
Aminophylline 100mg,aminophylline-100mg-syrup,,Aminophylline,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12851,2028-12-30,Bulk import: inventory_3000
Omeprazole 100mg,omeprazole-100mg-syrup,,Omeprazole,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12852,2028-12-30,Bulk import: inventory_3000
Cimetidine 100mg,cimetidine-100mg-syrup,,Cimetidine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12853,2028-12-30,Bulk import: inventory_3000
Metoclopramide 100mg,metoclopramide-100mg-syrup,,Metoclopramide,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12854,2028-12-30,Bulk import: inventory_3000
Zinc Sulfate 100mg,zinc-sulfate-100mg-syrup,,Zinc Sulfate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12855,2028-12-30,Bulk import: inventory_3000
Bisacodyl 100mg,bisacodyl-100mg-syrup,,Bisacodyl,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12856,2028-12-30,Bulk import: inventory_3000
Metformin 100mg,metformin-100mg-syrup,,Metformin,,,syrup,100mg,,,POM,,,draft,0,,,true,200,20,B12857,2028-12-30,Bulk import: inventory_3000
Glibenclamide 100mg,glibenclamide-100mg-syrup,,Glibenclamide,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12859,2028-12-30,Bulk import: inventory_3000
Glimepiride 100mg,glimepiride-100mg-syrup,,Glimepiride,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12860,2028-12-30,Bulk import: inventory_3000
Levothyroxine 100mg,levothyroxine-100mg-syrup,,Levothyroxine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12861,2028-12-30,Bulk import: inventory_3000
Carbimazole 100mg,carbimazole-100mg-syrup,,Carbimazole,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12862,2028-12-30,Bulk import: inventory_3000
Folic Acid 100mg,folic-acid-100mg-syrup,,Folic Acid,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12863,2028-12-30,Bulk import: inventory_3000
Oxytocin 100mg,oxytocin-100mg-syrup,,Oxytocin,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12864,2028-12-30,Bulk import: inventory_3000
Misoprostol 100mg,misoprostol-100mg-syrup,,Misoprostol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12865,2028-12-30,Bulk import: inventory_3000
Magnesium Sulfate 100mg,magnesium-sulfate-100mg-syrup,,Magnesium Sulfate,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12866,2028-12-30,Bulk import: inventory_3000
Amitriptyline 100mg,amitriptyline-100mg-syrup,,Amitriptyline,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12867,2028-12-30,Bulk import: inventory_3000
Fluoxetine 100mg,fluoxetine-100mg-syrup,,Fluoxetine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12868,2028-12-30,Bulk import: inventory_3000
Haloperidol 100mg,haloperidol-100mg-syrup,,Haloperidol,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12869,2028-12-30,Bulk import: inventory_3000
Chlorpromazine 100mg,chlorpromazine-100mg-syrup,,Chlorpromazine,,,syrup,100mg,,,POM,,,draft,0,,,true,100,20,B12870,2028-12-30,Bulk import: inventory_3000
Halothane 250mg,halothane-250mg-syrup,,Halothane,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12871,2028-12-30,Bulk import: inventory_3000
Ketamine 250mg,ketamine-250mg-syrup,,Ketamine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12872,2028-12-30,Bulk import: inventory_3000
Nitrous oxide 250mg,nitrous-oxide-250mg-syrup,,Nitrous oxide,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12873,2028-12-30,Bulk import: inventory_3000
Oxygen 250mg,oxygen-250mg-syrup,,Oxygen,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12874,2028-12-30,Bulk import: inventory_3000
Atropine 250mg,atropine-250mg-syrup,,Atropine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12875,2028-12-30,Bulk import: inventory_3000
Diazepam 250mg,diazepam-250mg-syrup,,Diazepam,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12876,2028-12-30,Bulk import: inventory_3000
Hyoscine N-Butylbromide 250mg,hyoscine-n-butylbromide-250mg-syrup,,Hyoscine N-Butylbromide,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12877,2028-12-30,Bulk import: inventory_3000
Midazolam 250mg,midazolam-250mg-syrup,,Midazolam,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12878,2028-12-30,Bulk import: inventory_3000
Morphine 250mg,morphine-250mg-syrup,,Morphine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12879,2028-12-30,Bulk import: inventory_3000
Promethazine 250mg,promethazine-250mg-syrup,,Promethazine,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12880,2028-12-30,Bulk import: inventory_3000
Atracurium 250mg,atracurium-250mg-syrup,,Atracurium,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12882,2028-12-30,Bulk import: inventory_3000
Neostigmine 250mg,neostigmine-250mg-syrup,,Neostigmine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12883,2028-12-30,Bulk import: inventory_3000
Suxamethonium 250mg,suxamethonium-250mg-syrup,,Suxamethonium,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12884,2028-12-30,Bulk import: inventory_3000
Propofol 250mg,propofol-250mg-syrup,,Propofol,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12885,2028-12-30,Bulk import: inventory_3000
Lidocaine 250mg,lidocaine-250mg-syrup,,Lidocaine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12886,2028-12-30,Bulk import: inventory_3000
Bupivacaine 250mg,bupivacaine-250mg-syrup,,Bupivacaine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12887,2028-12-30,Bulk import: inventory_3000
Pentazocine 250mg,pentazocine-250mg-syrup,,Pentazocine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12888,2028-12-30,Bulk import: inventory_3000
Pethidine 250mg,pethidine-250mg-syrup,,Pethidine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12889,2028-12-30,Bulk import: inventory_3000
Tramadol 250mg,tramadol-250mg-syrup,,Tramadol,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12890,2028-12-30,Bulk import: inventory_3000
Acetylsalicylic Acid 250mg,acetylsalicylic-acid-250mg-syrup,,Acetylsalicylic Acid,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12891,2028-12-30,Bulk import: inventory_3000
Paracetamol 250mg,paracetamol-250mg-syrup,,Paracetamol,,,syrup,250mg,,,POM,,,draft,0,,,true,300,20,B12892,2028-12-30,Bulk import: inventory_3000
Allopurinol 250mg,allopurinol-250mg-syrup,,Allopurinol,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12895,2028-12-30,Bulk import: inventory_3000
Diclofenac Sodium 250mg,diclofenac-sodium-250mg-syrup,,Diclofenac Sodium,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12896,2028-12-30,Bulk import: inventory_3000
Ibuprofen 250mg,ibuprofen-250mg-syrup,,Ibuprofen,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12898,2028-12-30,Bulk import: inventory_3000
Naproxen 250mg,naproxen-250mg-syrup,,Naproxen,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12900,2028-12-30,Bulk import: inventory_3000
Piroxicam 250mg,piroxicam-250mg-syrup,,Piroxicam,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12901,2028-12-30,Bulk import: inventory_3000
Meloxicam 250mg,meloxicam-250mg-syrup,,Meloxicam,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12902,2028-12-30,Bulk import: inventory_3000
Naloxone 250mg,naloxone-250mg-syrup,,Naloxone,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12903,2028-12-30,Bulk import: inventory_3000
Chlorpheniramine 250mg,chlorpheniramine-250mg-syrup,,Chlorpheniramine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12904,2028-12-30,Bulk import: inventory_3000
Hydrocortisone 250mg,hydrocortisone-250mg-syrup,,Hydrocortisone,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12905,2028-12-30,Bulk import: inventory_3000
Prednisolone 250mg,prednisolone-250mg-syrup,,Prednisolone,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12906,2028-12-30,Bulk import: inventory_3000
Phenobarbital 250mg,phenobarbital-250mg-syrup,,Phenobarbital,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12907,2028-12-30,Bulk import: inventory_3000
Phenytoin 250mg,phenytoin-250mg-syrup,,Phenytoin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12908,2028-12-30,Bulk import: inventory_3000
Sodium Valproate 250mg,sodium-valproate-250mg-syrup,,Sodium Valproate,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12909,2028-12-30,Bulk import: inventory_3000
Carbamazepine 250mg,carbamazepine-250mg-syrup,,Carbamazepine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12910,2028-12-30,Bulk import: inventory_3000
Amoxicillin 250mg,amoxicillin-250mg-syrup,,Amoxicillin,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12911,2028-12-30,Bulk import: inventory_3000
Ampicillin 250mg,ampicillin-250mg-syrup,,Ampicillin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12913,2028-12-30,Bulk import: inventory_3000
Cloxacillin 250mg,cloxacillin-250mg-syrup,,Cloxacillin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12914,2028-12-30,Bulk import: inventory_3000
Ceftriaxone 250mg,ceftriaxone-250mg-syrup,,Ceftriaxone,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12915,2028-12-30,Bulk import: inventory_3000
Cefuroxime 250mg,cefuroxime-250mg-syrup,,Cefuroxime,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12916,2028-12-30,Bulk import: inventory_3000
Azithromycin 250mg,azithromycin-250mg-syrup,,Azithromycin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12917,2028-12-30,Bulk import: inventory_3000
Erythromycin 250mg,erythromycin-250mg-syrup,,Erythromycin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12918,2028-12-30,Bulk import: inventory_3000
Ciprofloxacin 250mg,ciprofloxacin-250mg-syrup,,Ciprofloxacin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12919,2028-12-30,Bulk import: inventory_3000
Metronidazole 250mg,metronidazole-250mg-syrup,,Metronidazole,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12920,2028-12-30,Bulk import: inventory_3000
Gentamicin 250mg,gentamicin-250mg-syrup,,Gentamicin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12922,2028-12-30,Bulk import: inventory_3000
Doxycycline 250mg,doxycycline-250mg-syrup,,Doxycycline,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12923,2028-12-30,Bulk import: inventory_3000
Cotrimoxazole 250mg,cotrimoxazole-250mg-syrup,,Cotrimoxazole,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12924,2028-12-30,Bulk import: inventory_3000
Artemether + Lumefantrine 250mg,artemether-lumefantrine-250mg-syrup,,Artemether + Lumefantrine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12925,2028-12-30,Bulk import: inventory_3000
Artesunate 250mg,artesunate-250mg-syrup,,Artesunate,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12926,2028-12-30,Bulk import: inventory_3000
Amodiaquine 250mg,amodiaquine-250mg-syrup,,Amodiaquine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12927,2028-12-30,Bulk import: inventory_3000
Quinine 250mg,quinine-250mg-syrup,,Quinine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12928,2028-12-30,Bulk import: inventory_3000
Fluconazole 250mg,fluconazole-250mg-syrup,,Fluconazole,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12929,2028-12-30,Bulk import: inventory_3000
Nystatin 250mg,nystatin-250mg-syrup,,Nystatin,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12930,2028-12-30,Bulk import: inventory_3000
Amlodipine 250mg,amlodipine-250mg-syrup,,Amlodipine,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12931,2028-12-30,Bulk import: inventory_3000
Lisinopril 250mg,lisinopril-250mg-syrup,,Lisinopril,,,syrup,250mg,,,POM,,,draft,0,,,true,200,20,B12933,2028-12-30,Bulk import: inventory_3000
Atenolol 250mg,atenolol-250mg-syrup,,Atenolol,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12935,2028-12-30,Bulk import: inventory_3000
Propranolol 250mg,propranolol-250mg-syrup,,Propranolol,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12936,2028-12-30,Bulk import: inventory_3000
Methyldopa 250mg,methyldopa-250mg-syrup,,Methyldopa,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12937,2028-12-30,Bulk import: inventory_3000
Hydralazine 250mg,hydralazine-250mg-syrup,,Hydralazine,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12938,2028-12-30,Bulk import: inventory_3000
Glyceryl Trinitrate 250mg,glyceryl-trinitrate-250mg-syrup,,Glyceryl Trinitrate,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12939,2028-12-30,Bulk import: inventory_3000
Isosorbide Dinitrate 250mg,isosorbide-dinitrate-250mg-syrup,,Isosorbide Dinitrate,,,syrup,250mg,,,POM,,,draft,0,,,true,100,20,B12940,2028-12-30,Bulk import: inventory_3000
