Product,Generic,Brand,Form,Strength,On hand,Reserved,Available,Reorder level,Batch no,Expiry,Batch qty
Allopurinol 20mg,Allopurinol,,syrup,20mg,100,0,100,20,B12598,30/12/2028,100
Diclofenac Sodium 20mg,Diclofenac Sodium,,syrup,20mg,100,0,100,20,B12599,30/12/2028,100
Diclofenac Sodium 20mg,Diclofenac Sodium,,syrup,20mg,100,0,100,20,B12600,30/12/2028,100
Ibuprofen 20mg,Ibuprofen,,syrup,20mg,100,0,100,20,B12601,30/12/2028,100
Ibuprofen 20mg,Ibuprofen,,syrup,20mg,100,0,100,20,B12602,30/12/2028,100
Naproxen 20mg,Naproxen,,syrup,20mg,100,0,100,20,B12603,30/12/2028,100
Piroxicam 20mg,Piroxicam,,syrup,20mg,100,0,100,20,B12604,30/12/2028,100
Meloxicam 20mg,Meloxicam,,syrup,20mg,100,0,100,20,B12605,30/12/2028,100
Naloxone 20mg,Naloxone,,syrup,20mg,100,0,100,20,B12606,30/12/2028,100
Chlorpheniramine 20mg,Chlorpheniramine,,syrup,20mg,100,0,100,20,B12607,30/12/2028,100
Hydrocortisone 20mg,Hydrocortisone,,syrup,20mg,100,0,100,20,B12608,30/12/2028,100
Prednisolone 20mg,Prednisolone,,syrup,20mg,100,0,100,20,B12609,30/12/2028,100
Phenobarbital 20mg,Phenobarbital,,syrup,20mg,100,0,100,20,B12610,30/12/2028,100
Phenytoin 20mg,Phenytoin,,syrup,20mg,100,0,100,20,B12611,30/12/2028,100
Sodium Valproate 20mg,Sodium Valproate,,syrup,20mg,100,0,100,20,B12612,30/12/2028,100
Carbamazepine 20mg,Carbamazepine,,syrup,20mg,100,0,100,20,B12613,30/12/2028,100
Amoxicillin 20mg,Amoxicillin,,syrup,20mg,100,0,100,20,B12614,30/12/2028,100
Amoxicillin 20mg,Amoxicillin,,syrup,20mg,100,0,100,20,B12615,30/12/2028,100
Ampicillin 20mg,Ampicillin,,syrup,20mg,100,0,100,20,B12616,30/12/2028,100
Cloxacillin 20mg,Cloxacillin,,syrup,20mg,100,0,100,20,B12617,30/12/2028,100
Ceftriaxone 20mg,Ceftriaxone,,syrup,20mg,100,0,100,20,B12618,30/12/2028,100
Cefuroxime 20mg,Cefuroxime,,syrup,20mg,100,0,100,20,B12619,30/12/2028,100
Azithromycin 20mg,Azithromycin,,syrup,20mg,100,0,100,20,B12620,30/12/2028,100
Erythromycin 20mg,Erythromycin,,syrup,20mg,100,0,100,20,B12621,30/12/2028,100
Ciprofloxacin 20mg,Ciprofloxacin,,syrup,20mg,100,0,100,20,B12622,30/12/2028,100
Metronidazole 20mg,Metronidazole,,syrup,20mg,100,0,100,20,B12623,30/12/2028,100
Metronidazole 20mg,Metronidazole,,syrup,20mg,100,0,100,20,B12624,30/12/2028,100
Gentamicin 20mg,Gentamicin,,syrup,20mg,100,0,100,20,B12625,30/12/2028,100
Doxycycline 20mg,Doxycycline,,syrup,20mg,100,0,100,20,B12626,30/12/2028,100
Cotrimoxazole 20mg,Cotrimoxazole,,syrup,20mg,100,0,100,20,B12627,30/12/2028,100
Artemether + Lumefantrine 20mg,Artemether + Lumefantrine,,syrup,20mg,100,0,100,20,B12628,30/12/2028,100
Artesunate 20mg,Artesunate,,syrup,20mg,100,0,100,20,B12629,30/12/2028,100
Amodiaquine 20mg,Amodiaquine,,syrup,20mg,100,0,100,20,B12630,30/12/2028,100
Quinine 20mg,Quinine,,syrup,20mg,100,0,100,20,B12631,30/12/2028,100
Fluconazole 20mg,Fluconazole,,syrup,20mg,100,0,100,20,B12632,30/12/2028,100
Nystatin 20mg,Nystatin,,syrup,20mg,100,0,100,20,B12633,30/12/2028,100
Amlodipine 20mg,Amlodipine,,syrup,20mg,100,0,100,20,B12634,30/12/2028,100
Amlodipine 20mg,Amlodipine,,syrup,20mg,100,0,100,20,B12635,30/12/2028,100
Lisinopril 20mg,Lisinopril,,syrup,20mg,100,0,100,20,B12636,30/12/2028,100
Lisinopril 20mg,Lisinopril,,syrup,20mg,100,0,100,20,B12637,30/12/2028,100
Atenolol 20mg,Atenolol,,syrup,20mg,100,0,100,20,B12638,30/12/2028,100
Propranolol 20mg,Propranolol,,syrup,20mg,100,0,100,20,B12639,30/12/2028,100
Methyldopa 20mg,Methyldopa,,syrup,20mg,100,0,100,20,B12640,30/12/2028,100
Hydralazine 20mg,Hydralazine,,syrup,20mg,100,0,100,20,B12641,30/12/2028,100
Glyceryl Trinitrate 20mg,Glyceryl Trinitrate,,syrup,20mg,100,0,100,20,B12642,30/12/2028,100
Isosorbide Dinitrate 20mg,Isosorbide Dinitrate,,syrup,20mg,100,0,100,20,B12643,30/12/2028,100
Digoxin 20mg,Digoxin,,syrup,20mg,100,0,100,20,B12644,30/12/2028,100
Furosemide 20mg,Furosemide,,syrup,20mg,100,0,100,20,B12645,30/12/2028,100
Furosemide 20mg,Furosemide,,syrup,20mg,100,0,100,20,B12646,30/12/2028,100
Hydrochlorothiazide 20mg,Hydrochlorothiazide,,syrup,20mg,100,0,100,20,B12647,30/12/2028,100
Spironolactone 20mg,Spironolactone,,syrup,20mg,100,0,100,20,B12648,30/12/2028,100
Atorvastatin 20mg,Atorvastatin,,syrup,20mg,100,0,100,20,B12649,30/12/2028,100
Simvastatin 20mg,Simvastatin,,syrup,20mg,100,0,100,20,B12650,30/12/2028,100
Salbutamol 20mg,Salbutamol,,syrup,20mg,100,0,100,20,B12651,30/12/2028,100
Salbutamol 20mg,Salbutamol,,syrup,20mg,100,0,100,20,B12652,30/12/2028,100
Aminophylline 20mg,Aminophylline,,syrup,20mg,100,0,100,20,B12653,30/12/2028,100
Omeprazole 20mg,Omeprazole,,syrup,20mg,100,0,100,20,B12654,30/12/2028,100
Cimetidine 20mg,Cimetidine,,syrup,20mg,100,0,100,20,B12655,30/12/2028,100
Metoclopramide 20mg,Metoclopramide,,syrup,20mg,100,0,100,20,B12656,30/12/2028,100
Zinc Sulfate 20mg,Zinc Sulfate,,syrup,20mg,100,0,100,20,B12657,30/12/2028,100
Bisacodyl 20mg,Bisacodyl,,syrup,20mg,100,0,100,20,B12658,30/12/2028,100
Metformin 20mg,Metformin,,syrup,20mg,100,0,100,20,B12659,30/12/2028,100
Metformin 20mg,Metformin,,syrup,20mg,100,0,100,20,B12660,30/12/2028,100
Glibenclamide 20mg,Glibenclamide,,syrup,20mg,100,0,100,20,B12661,30/12/2028,100
Glimepiride 20mg,Glimepiride,,syrup,20mg,100,0,100,20,B12662,30/12/2028,100
Levothyroxine 20mg,Levothyroxine,,syrup,20mg,100,0,100,20,B12663,30/12/2028,100
Carbimazole 20mg,Carbimazole,,syrup,20mg,100,0,100,20,B12664,30/12/2028,100
Folic Acid 20mg,Folic Acid,,syrup,20mg,100,0,100,20,B12665,30/12/2028,100
Oxytocin 20mg,Oxytocin,,syrup,20mg,100,0,100,20,B12666,30/12/2028,100
Misoprostol 20mg,Misoprostol,,syrup,20mg,100,0,100,20,B12667,30/12/2028,100
Magnesium Sulfate 20mg,Magnesium Sulfate,,syrup,20mg,100,0,100,20,B12668,30/12/2028,100
Amitriptyline 20mg,Amitriptyline,,syrup,20mg,100,0,100,20,B12669,30/12/2028,100
Fluoxetine 20mg,Fluoxetine,,syrup,20mg,100,0,100,20,B12670,30/12/2028,100
Haloperidol 20mg,Haloperidol,,syrup,20mg,100,0,100,20,B12671,30/12/2028,100
Chlorpromazine 20mg,Chlorpromazine,,syrup,20mg,100,0,100,20,B12672,30/12/2028,100
Halothane 50mg,Halothane,,syrup,50mg,100,0,100,20,B12673,30/12/2028,100
Ketamine 50mg,Ketamine,,syrup,50mg,100,0,100,20,B12674,30/12/2028,100
Nitrous oxide 50mg,Nitrous oxide,,syrup,50mg,100,0,100,20,B12675,30/12/2028,100
Oxygen 50mg,Oxygen,,syrup,50mg,100,0,100,20,B12676,30/12/2028,100
Atropine 50mg,Atropine,,syrup,50mg,100,0,100,20,B12677,30/12/2028,100
Diazepam 50mg,Diazepam,,syrup,50mg,100,0,100,20,B12678,30/12/2028,100
Hyoscine N-Butylbromide 50mg,Hyoscine N-Butylbromide,,syrup,50mg,100,0,100,20,B12679,30/12/2028,100
Midazolam 50mg,Midazolam,,syrup,50mg,100,0,100,20,B12680,30/12/2028,100
Morphine 50mg,Morphine,,syrup,50mg,100,0,100,20,B12681,30/12/2028,100
Promethazine 50mg,Promethazine,,syrup,50mg,100,0,100,20,B12682,30/12/2028,100
Promethazine 50mg,Promethazine,,syrup,50mg,100,0,100,20,B12683,30/12/2028,100
Atracurium 50mg,Atracurium,,syrup,50mg,100,0,100,20,B12684,30/12/2028,100
Neostigmine 50mg,Neostigmine,,syrup,50mg,100,0,100,20,B12685,30/12/2028,100
Suxamethonium 50mg,Suxamethonium,,syrup,50mg,100,0,100,20,B12686,30/12/2028,100
Propofol 50mg,Propofol,,syrup,50mg,100,0,100,20,B12687,30/12/2028,100
Lidocaine 50mg,Lidocaine,,syrup,50mg,100,0,100,20,B12688,30/12/2028,100
Bupivacaine 50mg,Bupivacaine,,syrup,50mg,100,0,100,20,B12689,30/12/2028,100
Pentazocine 50mg,Pentazocine,,syrup,50mg,100,0,100,20,B12690,30/12/2028,100
Pethidine 50mg,Pethidine,,syrup,50mg,100,0,100,20,B12691,30/12/2028,100
Tramadol 50mg,Tramadol,,syrup,50mg,100,0,100,20,B12692,30/12/2028,100
Acetylsalicylic Acid 50mg,Acetylsalicylic Acid,,syrup,50mg,100,0,100,20,B12693,30/12/2028,100
Paracetamol 50mg,Paracetamol,,syrup,50mg,100,0,100,20,B12694,30/12/2028,100
Paracetamol 50mg,Paracetamol,,syrup,50mg,100,0,100,20,B12695,30/12/2028,100
Paracetamol 50mg,Paracetamol,,syrup,50mg,100,0,100,20,B12696,30/12/2028,100
Allopurinol 50mg,Allopurinol,,syrup,50mg,100,0,100,20,B12697,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,syrup,50mg,100,0,100,20,B12698,30/12/2028,100
Diclofenac Sodium 50mg,Diclofenac Sodium,,syrup,50mg,100,0,100,20,B12699,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,syrup,50mg,100,0,100,20,B12700,30/12/2028,100
Ibuprofen 50mg,Ibuprofen,,syrup,50mg,100,0,100,20,B12701,30/12/2028,100
Naproxen 50mg,Naproxen,,syrup,50mg,100,0,100,20,B12702,30/12/2028,100
Piroxicam 50mg,Piroxicam,,syrup,50mg,100,0,100,20,B12703,30/12/2028,100
Meloxicam 50mg,Meloxicam,,syrup,50mg,100,0,100,20,B12704,30/12/2028,100
Naloxone 50mg,Naloxone,,syrup,50mg,100,0,100,20,B12705,30/12/2028,100
Chlorpheniramine 50mg,Chlorpheniramine,,syrup,50mg,100,0,100,20,B12706,30/12/2028,100
Hydrocortisone 50mg,Hydrocortisone,,syrup,50mg,100,0,100,20,B12707,30/12/2028,100
Prednisolone 50mg,Prednisolone,,syrup,50mg,100,0,100,20,B12708,30/12/2028,100
Phenobarbital 50mg,Phenobarbital,,syrup,50mg,100,0,100,20,B12709,30/12/2028,100
Phenytoin 50mg,Phenytoin,,syrup,50mg,100,0,100,20,B12710,30/12/2028,100
Sodium Valproate 50mg,Sodium Valproate,,syrup,50mg,100,0,100,20,B12711,30/12/2028,100
Carbamazepine 50mg,Carbamazepine,,syrup,50mg,100,0,100,20,B12712,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,syrup,50mg,100,0,100,20,B12713,30/12/2028,100
Amoxicillin 50mg,Amoxicillin,,syrup,50mg,100,0,100,20,B12714,30/12/2028,100
Ampicillin 50mg,Ampicillin,,syrup,50mg,100,0,100,20,B12715,30/12/2028,100
Cloxacillin 50mg,Cloxacillin,,syrup,50mg,100,0,100,20,B12716,30/12/2028,100
Ceftriaxone 50mg,Ceftriaxone,,syrup,50mg,100,0,100,20,B12717,30/12/2028,100
Cefuroxime 50mg,Cefuroxime,,syrup,50mg,100,0,100,20,B12718,30/12/2028,100
Azithromycin 50mg,Azithromycin,,syrup,50mg,100,0,100,20,B12719,30/12/2028,100
Erythromycin 50mg,Erythromycin,,syrup,50mg,100,0,100,20,B12720,30/12/2028,100
Ciprofloxacin 50mg,Ciprofloxacin,,syrup,50mg,100,0,100,20,B12721,30/12/2028,100
Metronidazole 50mg,Metronidazole,,syrup,50mg,100,0,100,20,B12722,30/12/2028,100
Metronidazole 50mg,Metronidazole,,syrup,50mg,100,0,100,20,B12723,30/12/2028,100
Gentamicin 50mg,Gentamicin,,syrup,50mg,100,0,100,20,B12724,30/12/2028,100
Doxycycline 50mg,Doxycycline,,syrup,50mg,100,0,100,20,B12725,30/12/2028,100
Cotrimoxazole 50mg,Cotrimoxazole,,syrup,50mg,100,0,100,20,B12726,30/12/2028,100
Artemether + Lumefantrine 50mg,Artemether + Lumefantrine,,syrup,50mg,100,0,100,20,B12727,30/12/2028,100
Artesunate 50mg,Artesunate,,syrup,50mg,100,0,100,20,B12728,30/12/2028,100
Amodiaquine 50mg,Amodiaquine,,syrup,50mg,100,0,100,20,B12729,30/12/2028,100
Quinine 50mg,Quinine,,syrup,50mg,100,0,100,20,B12730,30/12/2028,100
Fluconazole 50mg,Fluconazole,,syrup,50mg,100,0,100,20,B12731,30/12/2028,100
Nystatin 50mg,Nystatin,,syrup,50mg,100,0,100,20,B12732,30/12/2028,100
Amlodipine 50mg,Amlodipine,,syrup,50mg,100,0,100,20,B12733,30/12/2028,100
Amlodipine 50mg,Amlodipine,,syrup,50mg,100,0,100,20,B12734,30/12/2028,100
Lisinopril 50mg,Lisinopril,,syrup,50mg,100,0,100,20,B12735,30/12/2028,100
Lisinopril 50mg,Lisinopril,,syrup,50mg,100,0,100,20,B12736,30/12/2028,100
Atenolol 50mg,Atenolol,,syrup,50mg,100,0,100,20,B12737,30/12/2028,100
Propranolol 50mg,Propranolol,,syrup,50mg,100,0,100,20,B12738,30/12/2028,100
Methyldopa 50mg,Methyldopa,,syrup,50mg,100,0,100,20,B12739,30/12/2028,100
Hydralazine 50mg,Hydralazine,,syrup,50mg,100,0,100,20,B12740,30/12/2028,100
Glyceryl Trinitrate 50mg,Glyceryl Trinitrate,,syrup,50mg,100,0,100,20,B12741,30/12/2028,100
Isosorbide Dinitrate 50mg,Isosorbide Dinitrate,,syrup,50mg,100,0,100,20,B12742,30/12/2028,100
Digoxin 50mg,Digoxin,,syrup,50mg,100,0,100,20,B12743,30/12/2028,100
Furosemide 50mg,Furosemide,,syrup,50mg,100,0,100,20,B12744,30/12/2028,100
Furosemide 50mg,Furosemide,,syrup,50mg,100,0,100,20,B12745,30/12/2028,100
Hydrochlorothiazide 50mg,Hydrochlorothiazide,,syrup,50mg,100,0,100,20,B12746,30/12/2028,100
Spironolactone 50mg,Spironolactone,,syrup,50mg,100,0,100,20,B12747,30/12/2028,100
Atorvastatin 50mg,Atorvastatin,,syrup,50mg,100,0,100,20,B12748,30/12/2028,100
Simvastatin 50mg,Simvastatin,,syrup,50mg,100,0,100,20,B12749,30/12/2028,100
Salbutamol 50mg,Salbutamol,,syrup,50mg,100,0,100,20,B12750,30/12/2028,100
Salbutamol 50mg,Salbutamol,,syrup,50mg,100,0,100,20,B12751,30/12/2028,100
Aminophylline 50mg,Aminophylline,,syrup,50mg,100,0,100,20,B12752,30/12/2028,100
Omeprazole 50mg,Omeprazole,,syrup,50mg,100,0,100,20,B12753,30/12/2028,100
Cimetidine 50mg,Cimetidine,,syrup,50mg,100,0,100,20,B12754,30/12/2028,100
Metoclopramide 50mg,Metoclopramide,,syrup,50mg,100,0,100,20,B12755,30/12/2028,100
Zinc Sulfate 50mg,Zinc Sulfate,,syrup,50mg,100,0,100,20,B12756,30/12/2028,100
Bisacodyl 50mg,Bisacodyl,,syrup,50mg,100,0,100,20,B12757,30/12/2028,100
Metformin 50mg,Metformin,,syrup,50mg,100,0,100,20,B12758,30/12/2028,100
Metformin 50mg,Metformin,,syrup,50mg,100,0,100,20,B12759,30/12/2028,100
Glibenclamide 50mg,Glibenclamide,,syrup,50mg,100,0,100,20,B12760,30/12/2028,100
Glimepiride 50mg,Glimepiride,,syrup,50mg,100,0,100,20,B12761,30/12/2028,100
Levothyroxine 50mg,Levothyroxine,,syrup,50mg,100,0,100,20,B12762,30/12/2028,100
Carbimazole 50mg,Carbimazole,,syrup,50mg,100,0,100,20,B12763,30/12/2028,100
Folic Acid 50mg,Folic Acid,,syrup,50mg,100,0,100,20,B12764,30/12/2028,100
Oxytocin 50mg,Oxytocin,,syrup,50mg,100,0,100,20,B12765,30/12/2028,100
Misoprostol 50mg,Misoprostol,,syrup,50mg,100,0,100,20,B12766,30/12/2028,100
Magnesium Sulfate 50mg,Magnesium Sulfate,,syrup,50mg,100,0,100,20,B12767,30/12/2028,100
Amitriptyline 50mg,Amitriptyline,,syrup,50mg,100,0,100,20,B12768,30/12/2028,100
Fluoxetine 50mg,Fluoxetine,,syrup,50mg,100,0,100,20,B12769,30/12/2028,100
Haloperidol 50mg,Haloperidol,,syrup,50mg,100,0,100,20,B12770,30/12/2028,100
Chlorpromazine 50mg,Chlorpromazine,,syrup,50mg,100,0,100,20,B12771,30/12/2028,100
Halothane 100mg,Halothane,,syrup,100mg,100,0,100,20,B12772,30/12/2028,100
Ketamine 100mg,Ketamine,,syrup,100mg,100,0,100,20,B12773,30/12/2028,100
Nitrous oxide 100mg,Nitrous oxide,,syrup,100mg,100,0,100,20,B12774,30/12/2028,100
Oxygen 100mg,Oxygen,,syrup,100mg,100,0,100,20,B12775,30/12/2028,100
Atropine 100mg,Atropine,,syrup,100mg,100,0,100,20,B12776,30/12/2028,100
Diazepam 100mg,Diazepam,,syrup,100mg,100,0,100,20,B12777,30/12/2028,100
Hyoscine N-Butylbromide 100mg,Hyoscine N-Butylbromide,,syrup,100mg,100,0,100,20,B12778,30/12/2028,100
Midazolam 100mg,Midazolam,,syrup,100mg,100,0,100,20,B12779,30/12/2028,100
Morphine 100mg,Morphine,,syrup,100mg,100,0,100,20,B12780,30/12/2028,100
Promethazine 100mg,Promethazine,,syrup,100mg,100,0,100,20,B12781,30/12/2028,100
Promethazine 100mg,Promethazine,,syrup,100mg,100,0,100,20,B12782,30/12/2028,100
Atracurium 100mg,Atracurium,,syrup,100mg,100,0,100,20,B12783,30/12/2028,100
Neostigmine 100mg,Neostigmine,,syrup,100mg,100,0,100,20,B12784,30/12/2028,100
Suxamethonium 100mg,Suxamethonium,,syrup,100mg,100,0,100,20,B12785,30/12/2028,100
Propofol 100mg,Propofol,,syrup,100mg,100,0,100,20,B12786,30/12/2028,100
Lidocaine 100mg,Lidocaine,,syrup,100mg,100,0,100,20,B12787,30/12/2028,100
Bupivacaine 100mg,Bupivacaine,,syrup,100mg,100,0,100,20,B12788,30/12/2028,100
Pentazocine 100mg,Pentazocine,,syrup,100mg,100,0,100,20,B12789,30/12/2028,100
Pethidine 100mg,Pethidine,,syrup,100mg,100,0,100,20,B12790,30/12/2028,100
Tramadol 100mg,Tramadol,,syrup,100mg,100,0,100,20,B12791,30/12/2028,100
Acetylsalicylic Acid 100mg,Acetylsalicylic Acid,,syrup,100mg,100,0,100,20,B12792,30/12/2028,100
Paracetamol 100mg,Paracetamol,,syrup,100mg,100,0,100,20,B12793,30/12/2028,100
Paracetamol 100mg,Paracetamol,,syrup,100mg,100,0,100,20,B12794,30/12/2028,100
Paracetamol 100mg,Paracetamol,,syrup,100mg,100,0,100,20,B12795,30/12/2028,100
Allopurinol 100mg,Allopurinol,,syrup,100mg,100,0,100,20,B12796,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,syrup,100mg,100,0,100,20,B12797,30/12/2028,100
Diclofenac Sodium 100mg,Diclofenac Sodium,,syrup,100mg,100,0,100,20,B12798,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,syrup,100mg,100,0,100,20,B12799,30/12/2028,100
Ibuprofen 100mg,Ibuprofen,,syrup,100mg,100,0,100,20,B12800,30/12/2028,100
Naproxen 100mg,Naproxen,,syrup,100mg,100,0,100,20,B12801,30/12/2028,100
Piroxicam 100mg,Piroxicam,,syrup,100mg,100,0,100,20,B12802,30/12/2028,100
Meloxicam 100mg,Meloxicam,,syrup,100mg,100,0,100,20,B12803,30/12/2028,100
Naloxone 100mg,Naloxone,,syrup,100mg,100,0,100,20,B12804,30/12/2028,100
Chlorpheniramine 100mg,Chlorpheniramine,,syrup,100mg,100,0,100,20,B12805,30/12/2028,100
Hydrocortisone 100mg,Hydrocortisone,,syrup,100mg,100,0,100,20,B12806,30/12/2028,100
Prednisolone 100mg,Prednisolone,,syrup,100mg,100,0,100,20,B12807,30/12/2028,100
Phenobarbital 100mg,Phenobarbital,,syrup,100mg,100,0,100,20,B12808,30/12/2028,100
Phenytoin 100mg,Phenytoin,,syrup,100mg,100,0,100,20,B12809,30/12/2028,100
Sodium Valproate 100mg,Sodium Valproate,,syrup,100mg,100,0,100,20,B12810,30/12/2028,100
Carbamazepine 100mg,Carbamazepine,,syrup,100mg,100,0,100,20,B12811,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,syrup,100mg,100,0,100,20,B12812,30/12/2028,100
Amoxicillin 100mg,Amoxicillin,,syrup,100mg,100,0,100,20,B12813,30/12/2028,100
Ampicillin 100mg,Ampicillin,,syrup,100mg,100,0,100,20,B12814,30/12/2028,100
Cloxacillin 100mg,Cloxacillin,,syrup,100mg,100,0,100,20,B12815,30/12/2028,100
Ceftriaxone 100mg,Ceftriaxone,,syrup,100mg,100,0,100,20,B12816,30/12/2028,100
Cefuroxime 100mg,Cefuroxime,,syrup,100mg,100,0,100,20,B12817,30/12/2028,100
Azithromycin 100mg,Azithromycin,,syrup,100mg,100,0,100,20,B12818,30/12/2028,100
Erythromycin 100mg,Erythromycin,,syrup,100mg,100,0,100,20,B12819,30/12/2028,100
Ciprofloxacin 100mg,Ciprofloxacin,,syrup,100mg,100,0,100,20,B12820,30/12/2028,100
Metronidazole 100mg,Metronidazole,,syrup,100mg,100,0,100,20,B12821,30/12/2028,100
Metronidazole 100mg,Metronidazole,,syrup,100mg,100,0,100,20,B12822,30/12/2028,100
Gentamicin 100mg,Gentamicin,,syrup,100mg,100,0,100,20,B12823,30/12/2028,100
Doxycycline 100mg,Doxycycline,,syrup,100mg,100,0,100,20,B12824,30/12/2028,100
Cotrimoxazole 100mg,Cotrimoxazole,,syrup,100mg,100,0,100,20,B12825,30/12/2028,100
Artemether + Lumefantrine 100mg,Artemether + Lumefantrine,,syrup,100mg,100,0,100,20,B12826,30/12/2028,100
Artesunate 100mg,Artesunate,,syrup,100mg,100,0,100,20,B12827,30/12/2028,100
Amodiaquine 100mg,Amodiaquine,,syrup,100mg,100,0,100,20,B12828,30/12/2028,100
Quinine 100mg,Quinine,,syrup,100mg,100,0,100,20,B12829,30/12/2028,100
Fluconazole 100mg,Fluconazole,,syrup,100mg,100,0,100,20,B12830,30/12/2028,100
Nystatin 100mg,Nystatin,,syrup,100mg,100,0,100,20,B12831,30/12/2028,100
Amlodipine 100mg,Amlodipine,,syrup,100mg,100,0,100,20,B12832,30/12/2028,100
Amlodipine 100mg,Amlodipine,,syrup,100mg,100,0,100,20,B12833,30/12/2028,100
Lisinopril 100mg,Lisinopril,,syrup,100mg,100,0,100,20,B12834,30/12/2028,100
Lisinopril 100mg,Lisinopril,,syrup,100mg,100,0,100,20,B12835,30/12/2028,100
Atenolol 100mg,Atenolol,,syrup,100mg,100,0,100,20,B12836,30/12/2028,100
Propranolol 100mg,Propranolol,,syrup,100mg,100,0,100,20,B12837,30/12/2028,100
Methyldopa 100mg,Methyldopa,,syrup,100mg,100,0,100,20,B12838,30/12/2028,100
Hydralazine 100mg,Hydralazine,,syrup,100mg,100,0,100,20,B12839,30/12/2028,100
Glyceryl Trinitrate 100mg,Glyceryl Trinitrate,,syrup,100mg,100,0,100,20,B12840,30/12/2028,100
Isosorbide Dinitrate 100mg,Isosorbide Dinitrate,,syrup,100mg,100,0,100,20,B12841,30/12/2028,100
Digoxin 100mg,Digoxin,,syrup,100mg,100,0,100,20,B12842,30/12/2028,100
Furosemide 100mg,Furosemide,,syrup,100mg,100,0,100,20,B12843,30/12/2028,100
Furosemide 100mg,Furosemide,,syrup,100mg,100,0,100,20,B12844,30/12/2028,100
Hydrochlorothiazide 100mg,Hydrochlorothiazide,,syrup,100mg,100,0,100,20,B12845,30/12/2028,100
Spironolactone 100mg,Spironolactone,,syrup,100mg,100,0,100,20,B12846,30/12/2028,100
Atorvastatin 100mg,Atorvastatin,,syrup,100mg,100,0,100,20,B12847,30/12/2028,100
Simvastatin 100mg,Simvastatin,,syrup,100mg,100,0,100,20,B12848,30/12/2028,100
Salbutamol 100mg,Salbutamol,,syrup,100mg,100,0,100,20,B12849,30/12/2028,100
Salbutamol 100mg,Salbutamol,,syrup,100mg,100,0,100,20,B12850,30/12/2028,100
Aminophylline 100mg,Aminophylline,,syrup,100mg,100,0,100,20,B12851,30/12/2028,100
Omeprazole 100mg,Omeprazole,,syrup,100mg,100,0,100,20,B12852,30/12/2028,100
Cimetidine 100mg,Cimetidine,,syrup,100mg,100,0,100,20,B12853,30/12/2028,100
Metoclopramide 100mg,Metoclopramide,,syrup,100mg,100,0,100,20,B12854,30/12/2028,100
Zinc Sulfate 100mg,Zinc Sulfate,,syrup,100mg,100,0,100,20,B12855,30/12/2028,100
Bisacodyl 100mg,Bisacodyl,,syrup,100mg,100,0,100,20,B12856,30/12/2028,100
Metformin 100mg,Metformin,,syrup,100mg,100,0,100,20,B12857,30/12/2028,100
Metformin 100mg,Metformin,,syrup,100mg,100,0,100,20,B12858,30/12/2028,100
Glibenclamide 100mg,Glibenclamide,,syrup,100mg,100,0,100,20,B12859,30/12/2028,100
Glimepiride 100mg,Glimepiride,,syrup,100mg,100,0,100,20,B12860,30/12/2028,100
Levothyroxine 100mg,Levothyroxine,,syrup,100mg,100,0,100,20,B12861,30/12/2028,100
Carbimazole 100mg,Carbimazole,,syrup,100mg,100,0,100,20,B12862,30/12/2028,100
Folic Acid 100mg,Folic Acid,,syrup,100mg,100,0,100,20,B12863,30/12/2028,100
Oxytocin 100mg,Oxytocin,,syrup,100mg,100,0,100,20,B12864,30/12/2028,100
Misoprostol 100mg,Misoprostol,,syrup,100mg,100,0,100,20,B12865,30/12/2028,100
Magnesium Sulfate 100mg,Magnesium Sulfate,,syrup,100mg,100,0,100,20,B12866,30/12/2028,100
Amitriptyline 100mg,Amitriptyline,,syrup,100mg,100,0,100,20,B12867,30/12/2028,100
Fluoxetine 100mg,Fluoxetine,,syrup,100mg,100,0,100,20,B12868,30/12/2028,100
Haloperidol 100mg,Haloperidol,,syrup,100mg,100,0,100,20,B12869,30/12/2028,100
Chlorpromazine 100mg,Chlorpromazine,,syrup,100mg,100,0,100,20,B12870,30/12/2028,100
Halothane 250mg,Halothane,,syrup,250mg,100,0,100,20,B12871,30/12/2028,100
Ketamine 250mg,Ketamine,,syrup,250mg,100,0,100,20,B12872,30/12/2028,100
Nitrous oxide 250mg,Nitrous oxide,,syrup,250mg,100,0,100,20,B12873,30/12/2028,100
Oxygen 250mg,Oxygen,,syrup,250mg,100,0,100,20,B12874,30/12/2028,100
Atropine 250mg,Atropine,,syrup,250mg,100,0,100,20,B12875,30/12/2028,100
Diazepam 250mg,Diazepam,,syrup,250mg,100,0,100,20,B12876,30/12/2028,100
Hyoscine N-Butylbromide 250mg,Hyoscine N-Butylbromide,,syrup,250mg,100,0,100,20,B12877,30/12/2028,100
Midazolam 250mg,Midazolam,,syrup,250mg,100,0,100,20,B12878,30/12/2028,100
Morphine 250mg,Morphine,,syrup,250mg,100,0,100,20,B12879,30/12/2028,100
Promethazine 250mg,Promethazine,,syrup,250mg,100,0,100,20,B12880,30/12/2028,100
